TENTADOR|Que tienta o que hace caer en la tentación
TENTEMPIÉ|Fig. Corto alimento que se toma para reparar las fuerzas
TENTEMPIÉ|Laborioso, penoso, que exige mucho trabajo
TEOBROMA|12Cacao, arbolillo de fruto en baya con muchas semillas que se usan como principal ingrediente del chocolate
TEOBROMA|Cacao, arbolillo de fruto en baya con muchas semillas que se usan como principal ingrediente del chocolate
TEOCALI|Templo de los antiguos aztecas
TEOCRACIA|Gobierno cuya autoridad, mirada como procedente de Dios, está ejercida por sus ministros
TEODICEA|Parte de la metafísica que trata de Dios, de su existencia y de sus atributos
TEODOLITO|10Instrumento topográfico de precisión para medir ángulos de distintos planos
TEODOLITO|Instrumento topográfico de precisión para medir ángulos de distintos planos
TEOFOBIA|Temor morboso de provocar la ira de Dios
TEOGONÍA|Tratado sobre el origen y descendencia de los dioses paganos
TEOLOGÍA|Doctrina sobre la esencia, existencia y atributos de Dios
TEOREMA|Enunciado de una propiedad o proposición seguida de su demostración
TEOSOFÍA|Denominación de cualquier sistema religioso-filosófico que pretende facilitar el conocimiento de Dios
TEPEAQUÉS|De Tepeaca, México
TEQUICHE|Ven. Comida compuesta de harina de maíz tostado, leche de coco, papelón, manteca y canela
TEQUIOSOS|En Costa Rica, niños traviesos o inquietos
TEQUIOSO|En Costa Rica, niño travieso o inquieto
TERAPIA|Parte de la medicina que tiene por objeto el tratamiento de las enfermedades
TERCEROS|Personas que no son ninguna de dos de quien se trata
TERCIO|Tercera parte
TERMIDOR|Undécimo mes del año según el calendario republicano francés
TERMINADO|Finalizado, acabado, concluido
TERMINAL|Electr. Borne que se pone en el extremo de un conductor para facilitar las conexiones
TÉRMINUS|Planeta ficticio ubicado en el borde de la Vía Láctea, que tiene un papel fundamental en las novelas del Ciclo de Trántor, de Isaac Asimov
TERMÓGENO|Que produce calor
TERMOPAR|Aparato que se utiliza para medir altas temperaturas
TERNARIO|Compuesto de tres elementos, unidades o guarismos
TERNERO|Cría macho de la vaca
TERQUEDAD|Voluntarismo, obstinación, tozudez
TERRAPLÉN|Desnivel en el terreno con una cierta pendiente
TERRÁQUEO|Que está compuesto de tierra y agua
TERREMOTO|Temblor de tierra, sismo
TERRESTRE|Relativo a la tierra en oposición al mar o al aire
TERRONES|Masas pequeñas y apretadas de tierra u otras sustancias
TERRÓN|Masa pequeña y compacta de azúcar con forma de cubo
TERROSO|Que participa de la naturaleza y propiedades de la tierra
TERSO|Liso, sin arrugas
TERTULIA|Conjunto de personas reunidas habitualmente para conversar o recrearse
TERZUELO|Tercio, tercera parte
TESIS|Proposición mantenida con razonamientos
TESITURA|Mús. Conjunto de los sonidos que son propios de cada voz o instrumento
TESONERO|Que tiene empeño, constancia, voluntad
TESORERÍA|Oficina o despacho del tesorero
TESORO|Cantidad de dinero, alhajas, etc., reunida y guardada
TESTADOR|Persona que hace testamento
TESTARUDO|Porfiado, terco, entestado
TESTEADO|Evaluado, examinado, probado
TESTIFICA|Declara como testigo en algún acto judicial
TESTIGO|Persona que presencia una cosa o que da testimonio de ella
TETRARCA|Señor de la cuarta parte de un reino o provincia
TEÚRGICO|Perteneciente o relativo a la teúrgia
TEUTÓNICO|Relativo a los teutones
TEXTO|Todo lo que se dice en el cuerpo de la obra manuscrita o impresa  a distinción de las portadas  índices  etc
TEXTO|Todo lo que se dice en el cuerpo de la obra manuscrita o impresa, a distinción de las portadas, índices, etc.
TEXTUAL|Exacto, preciso, conforme al texto
TEXTURAL|Perteneciente o relativo a la textura
TIBETANO|Del Tíbet, región del sudoeste de China
TIBIA|Anat. Hueso principal y anterior de la pierna, que se articula con el fémur, el peroné y el astrágalo
TIEMPOS|Partes en que se divide la acción de una cosa
TIEMPO|Ocasión oportunidad de hacer algo
TIENTO|Amér. Tira delgada de cuero sin curtir
TIERNO|Blando, delicado, flexible.// Fig. Afectuoso, cariñoso
TIERRAL|Polvareda, cantidad de polvo que se levanta de la tierra
TIFUS|Fiebre continua contagiosa acompañada de gran postración, desórdenes cerebrales y erupción de manchas rojas en algunas partes del cuerpo
TIGRESA|Tigra, tigre hembra
TIJERETA|Ave palmípeda de América Meridional, con la cola en forma de tijera
TIJERETEO|Ruido que hacen las tijeras movidas repetidamente
TIJUANA|Ciudad fronteriza ubicada en el noroeste de México, en el estado de Baja California Norte, sobre la costa del océano Pacífico, en la frontera con Estados Unidos
TIMBAL|Pastel relleno y molde en que se hace
TIMBERO|Argent. fam. Jugador, aficionado a los juegos de azar
TIMBRADOR|Persona que pone los timbres o sellos en los documentos
TIMBRAZO|Toque fuerte de un timbre
TIMBRE|11Aparato eléctrico para llamar, que se activa mediante un pulsador
TIMBRE|Aparato eléctrico para llamar, que se activa mediante un pulsador
TIMONEL|El que gobierna el timón de la nave
TIMORATO|Tímido, indeciso, gazmoño
TÍMPANO|11Membrana que limita el oído medio por fuera y lo separa del conducto auditivo externo
TINAJA|Vasija grande de barro cocido, y a veces vidriado, mucho más ancha por el medio que por el fondo y por la boca
TINAJERO|Persona que tiene por oficio hacer o vender tinajas
TINIEBLAS|(Estar en las ~) Falta de luz
TINIEBLAS|(Estar en las ~) Faltar la luz en lo abstracto o en lo moral
TINIEBLA|Falta de luz
TINTILLO|Vino tinto de color poco subido
TINTINEAR|Campanillear, cencerrear, sonar de un modo discordante
TINTINEO|Sonido de campanillas, choque de copas, etc.
TIOVIVO|Plataforma giratoria sobre la que se instalan caballitos, coches, etc., y sirve de diversión infantil
TIPLE|Mús. La más aguda de las voces humanas
TIPOS|19Piezas de la imprenta y de la máquina de escribir en que está de realce una letra u otro signo
TIPOS|Piezas de la máquina de escribir en que está de realce una letra u otro signo
TÍQUET|Billete, boleto o cupón, que acredita ciertos derechos
TIRABOTAS|Gancho de hierro para calzarse las botas
TIRABUZÓN|Rizo de cabello largo que cae en espiral
TIRADA|Número de ejemplares de una edición
TIRADOR|Asidero del cual se tira para abrir o cerrar una puerta, un cajón, una gaveta, etc.
TIRAFONDO|Tornillo para asegurar en la madera algunas piezas de hierro
TIRANTEZ|Fig. Falta de conformidad en las relaciones entre estados, clases sociales, partidos políticos, amistades, etc.
TIRITÓN|Estremecimiento del que tirita
TIROIDES|Glándula situada en la parte anterior y superior de la tráquea, cuyas hormonas influyen en el metabolismo y en el crecimiento
TIROIDINA|Extracto de la glándula tiroides, de uso terapéutico
TIROTEAR|Disparar repetidamente armas de fuego portátiles contra personas o cosas
TIROXINA|Importante hormona tiroidea compuesta por la unión de aminoácidos yodados
TÍTERES|Figurillas que, movidas con algún artificio, imitan los movimientos humanos
TITUBEAR|Vacilar o tropezar en la elección o pronunciación de las palabras
TÍVOLI|Ciudad de la zona central de Italia, en la región del Lacio, ubicada en una ladera de los montes Sabini, cerca de Roma
TIZNADURA|Acción y efecto de tiznar o tiznarse
TIZNOSOS|Manchados de tizne
TLACHIQUE|Méx. Aguamiel
TOALLA|Lienzo para secarse la cara, manos, etc., después de lavarse
TOALLERO|Mueble para colgar toallas
TOBERA|En los motores de reacción, parte posterior, por la que sale el gas de combustión
TOBILLERA|Calcetín elástico abierto por el talón y los dedos, que protege o sujeta el tobillo
TOBOGÁN|Rampa por la que descienden los niños, deslizándose
TOBOSEÑO|De Toboso, villa de Toledo
TOCAYO|19Respecto de una persona, otra que tiene su mismo nombre
TODAVÍA|Hasta un momento determinado desde tiempo anterior
TOLERABLE|Soportable, llevadero
TOLERANTE|Que soporta con indulgencia a los demás
TOLERAR|Soportar, permitir, resistir
TOMADURA|Cantidad que, de una sola vez, se toma de algo
TÓMBOLA|Rifa de objetos, generalmente organizada con fines benéficos
TONADILLA|Comedia, sainete o acción con fragmentos cantados, muy en boga en el siglo XVIII y que originó la zarzuela
TONELAJE|Capacidad de un vehículo de transporte
TÓNICA|(Agua ~) Bebida gaseosa refrescante elaborada con extractos
TONSURAR|Cortar una porción de cabello de la coronilla al que entra a formar parte de la clerecía
TONTIVANO|Tonto vanidoso
TOPADORA|Argent. Tractor al que se le ha acoplado una pala mecánica, que se utiliza en desmonte y nivelación de terreno
TOPARQUÍA|Señorío o jurisdicción del toparca
TOPETAZO|Fig., fam. Encuentro o golpe de una cosa con otra
TOPE|Pieza para detener el movimiento de un mecanismo
TOPONIMIA|Estudio del origen y significación de los nombres de los lugares
TOPÓNIMO|Nombre propio de lugar
TOPO|Mamífero insectívoro, que vive en galerías subterráneas que él mismo abre con las uñas
TOQUETEAR|Tocar reiteradamente una cosa
TOQUETEO|Acción y efecto de tocar reiteradamente una cosa
TORCEDURA|Distensión de las partes blandas que rodean una articulación
TORMENTA|Tempestad, temporal
TORNADIZO|El que cambia fácilmente de opinión, partido, creencia, etc.
TORNASOL|Materia colorante azul usada como reactivo para reconocer los ácidos que la tornan roja
TORNAVÍA|En los ferrocarriles, aparato giratorio que sirve para cambiar de vía los coches y las locomotoras
TORNEADO|Labrado o redondeado con el torno
TORNISCÓN|Fam. Pellizco retorcido
TORPEDERO|Buque de guerra destinado a lanzar torpedos
TORQUE|Par motor, momento de fuerza que ejerce un motor sobre el eje de transmisión de potencia
TORRENTE|Curso de la sangre en el aparato circulatorio
TORREÓN|Torre grande, para defensa de una plaza o castillo
TORRE|Construcción cilíndrica o prismática, más alta que ancha, aislada o que sobresale de un edificio
TORRIJAS|Rebanadas de pan empapadas en vino o leche, fritas y endulzadas
TORSIÓN|Acción y efecto de torcer o torcerse una cosa en forma helicoidal
TORTUOSO|Que tiene vueltas y rodeos
TOTOLOQUE|En los cronistas de Indias, juego de los antiguos mexicanos, parecido al tejo
TOULOUSE|Ciudad del sur de Francia, capital del departamento de Haute-Garonne, a orillas del río Garona y del canal del Midi
TOXICIDAD|Carácter de lo que es tóxico o venenoso
TOZUDEZ|Terquedad, obstinación
TRABAJADO|Que se ha realizado con mucho cuidado y detenimiento
TRABAJAR|Ocuparse en un ejercicio o ministerio como función propia o como medio de ganarse la vida
TRABAJOSO|Laborioso, penoso, que exige mucho trabajo
TRABAJOSO|Negociación, acción de discutir o plantear problemas laborales
TRABANCA|Mesa formada por un tablero sobre dos caballetes
TRABUCAZO|Disparo del trabuco y tiro dado con él
TRACERÍA|Decoración arquitectónica formada por figuras geométricas
TRACOMA|Med. Conjuntivitis granulosa producida por un micrococo
TRACTOR|Vehículo automóvil cuyas ruedas se adhieren fuertemente al terreno, y que se emplea para arrastrar arados, remolques, etc.
TRADICIÓN|Hechos históricos,  costumbres, etc., transmitidos oralmente de generación en generación
TRADICIÓN|Hechos históricos, costumbres, etc., transmitidos oralmente de generación en generación
TRADUCIR|Expresar en una lengua lo que está expresado en otra
TRADUCTOR|Persona que se dedica a hacer traducciones
TRAFAGAR|Andar con mucho ajetreo, moviéndose constantemente de un lado para otro
TRAFAGÓN|Persona que negocia con mucha solicitud, diligencia y ansia
TRAGADERO|Boca o agujero que traga o sorbe agua u otra cosa
TRAGALUZ|Ventana en un techo o en lo alto de una pared
TRAGAPÁN|Narciso de los prados, caracterizado por una corona profunda con forma de trompeta
TRAGEDIA|Fig. Suceso funesto, desgraciado o lastimoso de la vida real
TRAICIÓN|Violación de la fidelidad debida
TRAIDORA|Traicionera
TRAIDOR|Desleal, que comete traición
TRÁILER|Anglic. Avance de una película
TRAÍLLA|Cuerda con que los cazadores llevan atado el perro
TRAÍNA|Nombre de varias redes de fondo, especialmente la de pescar sardina
TRAINERA|Barca que pesca con traína, a veces empleada en competiciones deportivas
TRAINING|5(Pal. ingl.) Formación profesional, práctica, entrenamiento
TRAINING|(Pal. ingl.) Formación profesional, práctica, entrenamiento
TRAJEADO|Arreglado en el vestir.// Vestido con traje
TRAJINAR|Andar de un sitio para otro
TRAMONTAR|Pasar al otro lado de los montes
TRAMOYA|Máquina o conjunto de máquinas para efectuar en el teatro los cambios de decorado y efectos especiales
TRAMPEAR|Fam. Engañar a alguno con artificio y cautela
TRAMPERA|Trampa para cazar pájaros
TRAMPERO|Persona que pone trampas para cazar
TRAMPILLA|Ventanilla en el suelo de una habitación para ver lo que pasa en el piso bajo
TRAMPISTA|Tramposo, embustero
TRAMPOLÍN|Plano inclinado u horizontal en que toman impulso el gimnasta o el nadador para saltar
TRANCE|Estado en que un médium manifiesta fenómenos paranormales
TRANCHETE|Chaira o cuchilla de zapatero
TRANGALLO|Palo que se pone pendiente del collar de los perros para que no puedan bajar la cabeza
TRANQUERA|Amér. Especie de puerta rústica en un alambrado
TRANQUILO|No agitado, sin inquietud
TRANQUIL|Arq. Línea vertical o del plomo
TRANSAR|Amér. Ceder, transigir
TRÁNSEAT|Voz latina empleada para consentir una afirmación que no importa admitir o rechazar
TRANSEPTO|Nave transversal de una iglesia que forma el brazo corto de una cruz latina
TRANSFER|(The Manhattan ~) Grupo vocal de origen estadounidense relacionado principalmente con el jazz, pero también con otros géneros musicales
TRANSFER|(The Manhattan ~) Grupo vocal de origen estadounidense relacionado principalmente con el jazz, pero también con otros géneros musicales
TRANSFIJO|Atravesado con un arma o cosa puntiaguda
TRANSFLOR|Pint. Pintura que se da sobre plata, oro, estaño, etc., especialmente el verde sobre oro
TRÁNSFUGA|Persona que huye de una parte a otra
TRANSIDO|6Fig. Angustiado, acongojado
TRANSIDO|Fig. Angustiado, acongojado
TRANSIGE|10Consiente en parte con lo que no desea, a fin de llegar a un acuerdo
TRANSIGE|Consiente en parte con lo que no desea, a fin de llegar a un acuerdo
TRANSIGIR|Convenir o ajustarse mediante concesiones recíprocas
TRANSIR|Pasar, acabar, morir
TRANSITAR|Pasar por la vía pública
TRÁNSITO|Paso de las personas y vehículos por la vía pública
TRANSPONE|Pone a una persona o cosa en lugar diferente
TRANSVASE|Acción y efecto de transvasar
TRANVÍAS|Pequeños ferrocarriles que transitan por las calles al mismo tiempo que los vehículos ordinarios
TRANVÍA|Ferrocarril establecido en una calle o camino por donde pueden transitar al mismo tiempo vehículos ordinarios
TRANVIERO|Persona empleada en el servicio de tranvías
TRAPECIO|Palo horizontal suspendido en sus extremos por dos cuerdas paralelas, para ejercicios gimnásticos
TRAPICHE|Molino para extraer el jugo de algunos frutos de la tierra, especialmente la caña de azúcar
TRAQUETEO|5Movimiento de una persona o cosa que se golpea al transportarlo
TRAQUETEO|Movimiento de una persona o cosa que se golpea al transportarlo
TRAQUIDO|Estruendo causado por disparo de un arma de fuego
TRASALTAR|Sitio en las iglesias detrás del altar
TRASBORDO|Acción y efecto de cambiar de un tren a otro
TRASCODA|Trozo de cuerda de tripa que en los instrumentos músicos de arco sujeta el cordal al botón
TRASCORO|Parte de las iglesias situada detrás del coro
TRASEGAR|Mudar un líquido de una vasija a otra
TRASEÑALA|Pone a una cosa distinta señal de la que tenía
TRASFIJO|Atravesado con un arma o cosa puntiaguda
TRASFONDO|Lo que está detrás de la apariencia o intención de una acción
TRASIEGO|Acción y efecto de trasegar
TRASLADAR|Mudar una cosa de lugar
TRASLADO|Acción y efecto de cambiar una cosa de lugar
TRASLAPO|Parte de una cosa que queda cubierta por otra, como las tejas del tejado
TRASLUZ|Luz que pasa a través de un cuerpo translúcido
TRASMANO|Fuera de los caminos frecuentados
TRASMITIR|Difundir una estación de radio y televisión la programación
TRASMUNDO|La otra vida.// Fig. Mundo fantástico o de ensueño
TRASNOCHE|Argent. Función de cine, televisión, etc., que se ofrece después de la medianoche
TRASPASAR|Atravesar de parte a parte alguna cosa con una arma o instrumento
TRASPATIO|Amér. Segundo patio de las casas de vecindad que suele estar detrás del principal
TRASPIÉ|Resbalón, tropezón.// Fig. Equivocación o indiscreción
TRASPONER|Poner a una persona o cosa en lugar diferente
TRASPUNTE|Apuntador que indica a cada actor cuando ha de salir a escena
TRASTERO|Pieza destinada a guardar trastos inútiles
TRASTORNO|Desorden, desarreglo
TRASTOS|Desp. Muebles o utensilios domésticos, generalmente inútiles
TRASUNTAR|Copiar un escrito
TRASVASAR|Mudar un líquido de una vasija a otra
TRASVASE|Acción y efecto de trasvasar
TRATABLE|Cortés, accesible
TRATARSE|Someterse a tratamiento médico
TRATATIVA|Negociación, acción de discutir o plantear problemas laborales
TRAUMADO|16Perturbado psíquicamente por un choque emocional
TRAUMADO|Perturbado psíquicamente por un choque emocional
TRAUMAR|Causar una perturbación psíquica mediante un choque emocional
TRAVESAÑO|Dep. En el fútbol, larguero horizontal del arco
TRAVESEAR|Andar inquieto y revoltoso de una parte a otra
TRAVESÍA|Viaje por tierra cuya trayectoria entre salida y llegada atraviesa una región, zona extensa, etc.
TRAVESTIR|Vestir ropas del sexo contrario
TRAVESTI|Persona que se viste con ropas del otro sexo
TRAVESURA|Acción maligna o ingeniosa y de poca importancia, hecha por niño
TRAVESURA|Acción maligna o ingeniosa y de poca importancia, hecha por niños
TRAVIESA|Arq. Pared maestra que no está en fachada ni en medianera
TRAVIESO|Fig. Inquieto y revoltoso
TRAYECTO|Recorrido, espacio que se recorre de un punto a otro
TREBEJOS|Piezas del juego del ajedrez
TREBEJO|Pieza del juego del ajedrez
TREBOLAR|Terreno cubierto de trébol
TRECEAVO|Decimotercero
TRECENO|Tredécimo, decimotercero
TRECHEAR|Transportar de trecho en trecho una carga
TRECHEL|(Trigo ~) Trigo que se siembra en primavera y fructifica en el verano del mismo año
TREDÉCIMO|Decimotercio, decimotercero
TREFILAR|Transformar en hilo o alambre un metal pasándolo por la hilera
TREGUA|Cesación temporal de hostilidades entre los beligerantes
TREINTAVO|Que ocupa el último lugar en una serie ordenada de treinta
TREINTENA|Conjunto de treinta unidades
TREMEDAL|Terreno pantanoso, abundante en turba, cubierto de césped y que retiembla cuando se anda sobre él
TREMENDO|Muy grande, terrible, formidable
TREMESINO|De tres meses
TREMOLINA|Movimiento ruidoso del aire
TRÉMOLO|Mús. Sucesión rápida de notas cortas iguales
TRÉMULO|Tembloroso, que tiembla mucho
TRENCILLA|Galoncillo de seda, algodón o lana
TRENQUE|(~ Lauquen) Partido de la provincia de Buenos Aires, Argentina
TRENQUE|(~ Lauquen) Partido de la provincia de Buenos Aires, Argentina
TRENTON|Capital del estado de Nueva Jersey, en Estados Unidos
TRENZADA|Fam. Arg. y Chile. Acción y efecto de enredarse en una discusión o pelea
TRENZADO|Conjunto de tres o más ramales que se entretejen, cruzándolos alternativamente
TRENZARSE|Amér. Enredarse, acalorarse en una discusión
TREPABA|Subía, escalaba a un lugar ayudándose de los pies y las manos
TREPADORA|Planta que crece agarrándose a los árboles u otros objetos
TREPADOR|Persona que progresa en la vida por medios rápidos y sin escrúpulos
TREPANAR|Cir. Horadar el cráneo u otro hueso con el trépano
TREPIDAR|Temblar, estremecerse las cosas inanimadas
TRESALBO|Caballería que tiene tres pies blancos
TRESAÑAL|De tres años
TRESAÑEJO|Dícese de lo que tiene tres años
TRESDOBLE|Triplo, cosa que va acompañada de otras dos semejantes para servir a un mismo fin
TRESILLO|Conjunto de un sofá y dos butacas
TREZAVO|Parte que, junto a otras doce iguales, constituye un todo
TRIÁCIDO|Cuerpo químico dotado de tres funciones ácidas
TRIANDRO|Dícese de las flores que tienen tres estambres libres
TRIANERO|Vecino del barrio de Triana, en Sevilla
TRIÁNGULO|Fig. Relación afectiva, emocional o de cualquier otro tipo en la que intervienen tres partes, personas, sociedades, etc.
TRIARQUÍA|Autoridad dividida y ejercitada simultáneamente entre tres personas, tres instituciones o tres poderes
TRIÁSICO|Primer período de la era secundaria o mesozoica
TRIATLÓN|Modalidad deportiva que combina ciclismo, natación y pedestrismo
TRIBASICO|Que tiene tres funciones básicas
TRIBÁSICO|Que tiene tres funciones básicas
TRIBUNAL|Lugar destinado a los jueces para administrar justicia
TRIBUTAR|Pagar los impuestos al Estado
TRIBUTO|Contribución, impuesto
TRICÉFALO|Que tiene tres cabezas
TRICENAL|Que se repite cada treinta años
TRÍCEPS|Músculo que al contraerse extiende el antebrazo
TRICICLO|Juguete infantil de tres ruedas, que se mueve mediante la acción de pedales
TRICÍPITE|Que tiene tres cabezas
TRICLINIO|Lecho en que los griegos y romanos se reclinaban para comer
TRICÓLOGO|Dermatólogo que trata las enfermedades del cabello
TRICORNIO|Sombrero de ala dura y doblada formando tres picos, especialmente el de la Guardia Civil española
TRICÓTOMO|Que se divide en tres partes
TRIENIO|Período de tres años
TRIESTINO|De Trieste, Italia
TRIFÁSICO|Sistema de tres corrientes eléctricas de igual período e intensidad
TRIFOLIO|Trébol, planta de tres hojas casi redondas
TRIFULCA|Fig. Disputa, pelea
TRIGAMIA|Der. Estado anormal e ilegítimo de un hombre casado con tres mujeres a un mismo tiempo, o de la mujer casada con tres hombres
TRÍGAMO|Hombre que está casado con tres mujeres al mismo tiempo
TRIGÉMINO|Quinto par de nervios craneales
TRIGÉSIMO|Que ocupa el último lugar en una serie ordenada de treinta
TRIGRAMAS|Palabras de tres letras o siglas que tienen tres caracteres
TRIGRAMA|Palabra de tres letras o sigla que tiene tres caracteres
TRILÁTERO|De tres lados
TRILITOS|Dólmenes compuestos de tres grandes piedras, dos de las cuales, clavadas verticalmente en el suelo, sostienen la tercera en posición horizontal
TRILLADO|Muy frecuentado.// Fig. Común y sabido
TRILLIQUE|Persona que guía la yunta durante la trilla
TRILLÓN|Un millón de billones
TRILOGÍA|Conjunto de tres obras dramáticas o novelísticas que tienen entre sí cierto enlace
TRILÓGICO|Relativo a la trilogía
TRIMESTRE|Espacio de tres meses
TRÍMETRO|Verso compuesto de tres o seis pies
TRIMORFO|Que puede adquirir tres formas
TRIMOTOR|Avión propulsado por tres motores
TRINCADO|Embarcación pequeña con el palo caído hacia popa y vela en forma de trapecio
TRINCAFÍA|Atadura que se hace en espiral, empleada para empalmar dos maderos, para asegurar la rajadura de un palo, etc.
TRINCHAR|Partir en trozos la vianda para servirla
TRINCHERA|Excavación estrecha y larga para proteger a los soldados del fuego del enemigo
TRINCHERO|Mueble de comedor sobre el que se trinchan los manjares
TRINCHETA|Cuter, navaja de mango simple y económico, con cuchilla intercambiable
TRINCHETE|Cuchilla con que los zapateros cortan la suela
TRINEO|Vehículo sin ruedas que se desliza sobre el hielo o la nieve
TRINOMIO|Expresión algebraica que consta de tres términos
TRINQUETE|Garfio que resbala sobre los dientes oblicuos de una rueda para impedir que ésta retroceda
TRINQUIS|Trago de vino o licor
TRIÓXIDO|Quím. Cuerpo resultante de la combinación de un radical con tres átomos de oxígeno
TRIPLANO|Aeroplano cuyas alas están formadas por tres planos superpuestos
TRIPLES|Sándwiches con tres capas de miga de pan
TRIPLICAR|Multiplicar por tres
TRÍPLICE|Triple, número que contiene a otro tres veces exactamente
TRÍPODE|Armazón de tres pies para sostener ciertos instrumentos
TRIPOLINO|De Trípoli, capital del Libia
TRIPSINA|Enzima secretada por el páncreas en la mayoría de los animales
TRÍPTICO|Tablita para escribir, dividida en tres hojas, de las cuales las laterales se doblan sobre la del centro
TRIPTONGO|Conjunto de tres vocales que forman una sola sílaba
TRIPUDIAR|Bailar, danzar
TRIQUINA|Gusano nematodo que vive enquistado en la carne del cerdo, de donde puede pasar al intestino del hombre y desarrollarse en él, provocando la triquinosis
TRIRREME|Galera antigua de tres órdenes de remos
TRISAGIO|Himno en honor de la Santísima Trinidad
TRISECAR|Dividir una cosa en tres partes iguales
TRISTE|20Afligido, melancólico, apesadumbrado
TRISTE|Afligido, melancólico, apesadumbrado
TRISTEZA|Melancolía, dolor
TRISTÓN|Un poco triste
TRISTURA|Tristeza, calidad de triste
TRIUNFAL|Relativo al triunfo o con carácter de tal
TRIUNFAR|Quedar victorioso, en la guerra o en cualquier contienda
TRIUNFO|Fig. Éxito feliz en un empeño dificultoso
TRIUNVIRO|Magistrado romano que en ciertas ocasiones gobernaba la república
TRIVALVO|Molusco que tiene tres valvas
TRIVIAL|Fig. Carente de toda importancia y novedad
TRIZAS|Pedazos pequeños o partículas de un cuerpo roto
TROCÁNTER|Prominencia en la extremidad superior del fémur para inserción de los músculos
TRÓCLEA|Anat. Coyuntura en que un hueso se desliza por una especie de polea que le ofrece el hueso adyacente, como el codo
TROICA|Especie de trineo ruso muy grande, tirado por tres caballos enganchados de frente
TROLEBÚS|Ómnibus que circula sin rieles, cuyo motor recibe energía eléctrica mediante un trole
TROLE|Pértiga de hierro para transmitir a los tranvías eléctricos la corriente del cable conductor
TROMBA|Hecho o suceso brusco o violento
TROMBA|Hecho o suceso brusco o violento
TROMBINA|Elemento de la sangre que se utiliza en los estados hemorrágicos
TROMBÓN|Instrumento músico de viento, de gran flexibilidad sonora
TROMBOSIS|Formación de un coágulo en los vasos, que produce la obstrucción de los mismos
TROMPADA|Fig. Puñetazo, golpazo
TROMPAZO|Trompada, golpe fuerte
TROMPEAR|Dar trompadas
TROMPETA|Instrumento músico de viento, de metal, de sonido agudo
TROMPETEO|Fam. Acción y efecto de tocar la trompeta
TROMPICÓN|Tropezón o paso tambaleante de una persona
TROMPIQUE|Acción de dar pasos tambaleantes, tumbos o vaivenes
TROMPIS|Fam. Trompada, puñetazo
TROMPIZA|Amér. Riña, pelea a puñetazos
TROMPUDO|Persona de labios gruesos y pronunciados
TRONADOR|Cerro de la Cordillera de los Andes, de 3.554 m., que debe su nombre al ruido que causan los desprendimientos de hielo de sus glaciares
TRONCHAR|Fig. Truncar, impedir que se realice una cosa
TRONCHOS|Argent. Truncos, truncados, mutilados
TRONCHO|Argent. Trunco, truncado, mutilado
TRONCO|Tallo fuerte y macizo de los árboles y arbustos
TRONZADOR|Sierra provista de un asa en cada extremo, empleada para cortar árboles entre dos personas
TRONZADO|Dividido o cortado en trozos
TROPELÍA|Atropellamiento en las acciones
TROPEL|Movimiento acelerado, ruidoso y desordenado de varias personas o cosas
TROPICAL|Perteneciente o relativo a los trópicos
TROPIEZO|Tropezón.// Fig. Dificultad en un negocio
TROPILLA|Amér. Manada de bestias
TROQUEL|Molde empleado en la acuñación de monedas, medallas, etc.
TROTSKY|(León ~) Político y revolucionario ruso de origen judío (1879 - 1940)
TROTSKY|(León ~) Político y revolucionario ruso de origen judío (1879-1940)
TROTSKY|(León) Político y revolucionario ruso de origen judío (1879 - 1940)
TROVADOR|Poeta provenzal de la Edad Media
TROYANOS|Originarios de Troya, antigua ciudad del Asia Menor
TRUCHERO|Persona que pesca o vende truchas
TRUCHIMÁN|Persona sagaz y astuta, poco escrupulosa en su proceder
TRUENO|Ruido que sigue al rayo, debido a la expansión del aire al paso de la descarga eléctrica
TRUEQUE|Cambio, permuta
TRUFAS|Bombones de forma redondeada rellenos de almendra, chocolate o cualquier otra cosa
TRUHANADA|Acción propia de un truhán
TRUHÁN|Malicioso, astuto, sinvergüenza, estafador
TRUJAMÁN|Intérprete, traductor
TRUJILLO|Municipio español situado en el este de la provincia de Cáceres, en la comunidad autónoma de Extremadura
TRUJILLO|Municipio español situado en el este de la provincia de Cáceres, en la comunidad autónoma de Extremadura
TRUNCADO|Roto, disminuido, especialmente por la punta
TRUNCAR|Cortar una parte a alguna cosa, especialmente la cúspide
TUBÉRCULO|Bot. Rizoma engrosado y convertido en órgano de reserva
TUBULOSO|Bot. En forma de tubo
TUCÁN|Ave piciforme americana, de pico grueso, pero ligero y casi tan largo como su cuerpo
TUCUMANO|De Tucumán, provincia del norte de Argentina
TUCUTUZAL|Am. Mer. Terreno en el que abundan las cuevas de los tucu-tucos
TUDOR|Dinastía que gobernó el reino de Inglaterra desde 1485 hasta 1603
TUÉTANO|Medula de los huesos
TULIPÁN|Planta liliácea, bulbosa, de jardín, con flor única de perigonio acampanado y hermosos colores
TULIPA|Pantalla de vidrio de forma parecida a la del tulipán
TULLERÍAS|(Palacio de las ~) Antiguo palacio real en París, situado en la orilla derecha del Sena, colindante con el Louvre
TULLERÍAS|(Palacio de las ~) Antiguo palacio real en París, situado en la orilla derecha del Sena, colindante con el Louvre
TUMBILLA|Armazón con un braserillo para calentar la cama
TUMEFACTO|Túmido, hinchado
TUMULTO|Agitación desordenada y ruidosa en una multitud o reunión de personas
TUNANTE|Pícaro, bribón, taimado
